CustomerID,SatisfactionScore,CLTV
1469-LBJQJ,4,4016
0064-YIJGF,3,4994
2386-OWURY,4,6460
0310-VQXAM,3,2788
3453-RTHJQ,4,5741
6278-FEPBZ,4,5546
4280-DLSHD,3,4099
1508-DFXCU,3,2916
7868-BGSZA,3,5888
2800-QQUSO,5,3286
7973-DZRKH,3,6204
7698-YFGEZ,4,5650
9773-PEQBZ,5,5739
7785-RDVIG,4,5722
9602-WCXPI,5,5249
2903-YYTBW,4,3408
3620-MWJNE,3,5753
8573-JGCZW,5,4774
6837-HAEVO,4,5436
6701-YVNQG,3,5764
9504-YAZWB,4,4218
8819-ZBYNA,3,4935
6174-NRBTZ,3,5646
6137-NICCO,3,3083
9065-ZCPQX,3,5091
6402-EJMWF,4,3684
3620-EHIMZ,5,5699
3213-VVOLG,4,2299
6870-ECSHE,4,4196
8747-UDCOI,3,5076
4626-OZDTJ,5,5408
9169-BSVIN,5,3521
8194-PEEBY,4,4158
6872-HXFNF,3,5331
7714-YXSMB,3,2921
8387-UGUSU,4,3591
1194-HVAIF,4,4235
1767-TGTKO,4,4651
8439-LTUGF,4,4802
8805-JNRAZ,5,2342
6418-HNFED,3,5340
0206-OYVOC,5,5596
7291-CDTMJ,3,3075
7128-GGCNO,4,2642
0237-YFUTL,3,4676
7691-KGKGP,3,5534
6710-HSJRD,4,5239
3675-EQOZA,4,5597
0840-DCNZE,4,5631
1732-FEKLD,4,5665
9862-KJTYK,4,3072
0479-HMSWA,5,5980
5854-KSRBJ,4,4954
0365-BZUWY,5,3803
5701-SVCWR,4,2559
3129-AAQOU,3,5038
4922-CVPDX,5,3596
1357-BIJKI,4,5154
1099-BTKWT,4,4897
2018-PZKMU,4,4171
7340-KEFQE,4,6404
4570-QHXHL,3,5644
7392-YYPYJ,5,4094
2223-GDSHL,3,6481
9470-RTWDV,4,3973
2176-OSJUV,3,4384
9348-YVOMK,4,5565
8104-OSKWT,3,5906
4521-YEEHE,5,3127
4090-KPJIP,5,3641
2592-HODOV,4,2823
7995-ZHHNZ,4,5904
3824-RHKVR,4,4222
5989-AXPUC,4,4175
4979-HPRFL,4,5137
8590-OHDIW,5,4686
8015-IHCGW,4,4017
2332-TODQS,4,3642
8008-OTEZX,3,3739
2773-OVBPK,3,4469
5999-LCXAO,4,4155
5206-XZZQI,4,6113
4803-LBYPN,3,4985
2139-FQHLM,5,3402
1093-YSWCA,3,5433
3882-IYOIJ,5,5328
8749-TZYEC,3,6251
1755-FZQEC,4,4041
3115-JPJDD,3,4709
5600-KTXFM,3,5010
6339-TBELP,5,4069
7964-YESJC,3,2235
9938-ZREHM,3,2703
7950-XWOVN,5,4310
4647-MUZON,3,5009
9702-AIUJO,5,6115
8849-PRIQJ,3,4103
8851-RAGOV,4,5620
5396-IZEPB,4,4194
1729-VLAZJ,3,2876
8285-ABVLB,4,4311
0701-TJSEF,3,4366
5712-VBOXD,3,5221
6629-LADHQ,3,5968
1559-DTODC,4,3784
4797-MIWUM,5,3149
4537-CIBHB,5,4272
4324-AHJKS,4,5104
4355-CVPVS,5,4170
4495-LHSSK,3,3425
5915-ANOEI,4,4408
9861-PDSZP,3,5430
6704-UTUKK,4,5074
2019-HDCZY,5,4004
8788-DOXSU,3,6250
7404-JLKQG,3,4099
7421-ZLUPA,3,2038
3274-NSDWE,4,6161
2632-IVXVF,4,4967
8915-NNTRC,4,4351
5914-GXMDA,5,5817
7463-IFMQU,3,4747
2920-RNCEZ,3,5133
2541-YGPKE,4,3764
5382-TEMLV,3,5274
3441-CGZJH,3,2725
9592-ERDKV,3,2322
4778-IZARL,3,6216
0432-CAJZV,4,3953
7008-LZVOZ,5,5617
9365-CSLBQ,4,4155
5884-FBCTL,4,5611
6242-FEGFD,3,4454
6194-HBGQN,4,4549
7634-WSWDB,3,4194
6986-IXNDM,3,4296
2987-BJXIK,4,4180
9769-TSBZE,3,5265
1395-WSWXR,3,4117
6023-GSSXW,5,4162
6752-APNJL,4,3449
7446-KQISO,3,4221
9823-EALYC,3,6067
0582-AVCLN,5,5919
5803-NQJZO,3,5242
2607-DHDAK,4,5027
1073-XXCZD,4,6228
0743-HRVFF,5,4132
4006-HKYHO,3,5841
3727-JEZTU,5,2152
8143-ETQTI,4,4896
9667-TKTVZ,5,4916
8570-KLJYJ,3,4462
7754-IXRMC,4,3980
9473-CBZOP,4,4891
2969-WGHQO,3,3334
5863-OOKCL,3,5949
1686-STUHN,3,3575
1329-VHWNP,4,4404
0266-GMEAO,3,5879
5574-NXZIU,4,4273
0019-GFNTW,3,5795
4256-ZWTZI,4,2789
8309-PPCED,4,6030
5196-WPYOW,4,6148
4608-LCIMN,3,5724
1485-YDHMM,3,4740
4054-CUMIA,4,2429
0603-TPMIB,4,4746
2525-GVKQU,3,4192
8161-QYMTT,5,5259
9581-GVBXT,4,6300
5862-BRIXZ,4,2694
5404-GGUKR,5,2893
2126-GSEGL,4,4032
0440-QEXBZ,3,5790
2434-EEVDB,4,5038
6762-QVYJO,3,4678
8152-VETUR,5,5406
4676-WLUHT,3,6143
7980-MHFLQ,3,5192
0757-WCUUZ,3,4232
1629-DQQVB,3,2331
0374-AACSZ,3,4421
4872-VXRIL,3,4656
9140-CZQZZ,4,5601
3423-HHXAO,3,2993
9938-TKDGL,3,4319
6537-QLGEX,3,3300
3160-TYXLT,3,6245
1325-USMEC,3,4120
5606-AMZBO,3,3403
6199-IPCAO,3,2828
5640-CAXOA,4,5455
2235-EZAIK,4,4288
3847-BAERP,5,4905
1453-RZFON,3,5969
8263-OKETD,5,3265
0670-KDOMA,4,5854
2476-YGEFM,3,5324
8687-BAFGU,4,4148
0641-EVBOJ,4,5755
0829-XXPLX,4,2098
9974-JFBHQ,5,4590
6624-JDRDS,3,4391
0608-JDVEC,4,5914
9780-FKVVF,3,3613
1919-RTPQD,5,4699
5214-NLTIT,3,6188
3345-PBBFH,5,5922
5055-BRMNE,3,4780
2190-PHBHR,4,5274
2650-GYRYL,5,3470
5208-FVQKB,3,5514
7184-LRUUR,5,5146
6627-CFOSN,3,5247
3982-JGSFD,5,3526
1574-DYCWE,4,4057
7247-XOZPB,4,5313
2466-FCCPT,5,4910
6211-WWLTF,3,5135
4826-TZEVA,3,3258
6016-NXBNJ,3,4052
9138-EFSMO,3,4237
4632-XJMEX,4,6281
2716-GFZOR,3,2358
3724-UCSHY,3,3072
8626-XHBIE,3,4262
3192-LNKRK,3,3476
4439-YRNVD,3,4571
2208-UGTGR,3,5601
3005-TYFRD,5,4768
8670-MEFCP,3,3570
3079-BCHLN,5,5394
7777-UNYHB,3,2360
2969-VAPYH,3,4363
7181-OQCUT,3,4520
8474-UMLNT,3,4115
9142-XMYJH,5,5227
2649-HWLYB,4,6177
5214-CHIWJ,5,3159
2465-BLLEU,5,4441
1685-VAYJF,5,5253
8874-EJNSR,5,5453
5049-MUBWG,3,4705
0769-MURVM,3,6187
9253-VIFJQ,3,5224
7030-FZTFM,4,6444
9741-YLNTD,3,2684
5120-ZBLAI,5,6144
1194-BHJYC,3,6427
0906-QVPMS,4,5398
1905-OEILC,5,3107
7858-GTZSP,5,2061
6248-BSHKG,3,5897
4685-TFLLS,5,4808
3470-BTGQO,4,5731
1209-VFFOC,3,4556
4553-DVPZG,5,5049
6917-IAYHD,5,4369
8620-RJPZN,5,3061
7572-KPVKK,4,5900
2642-MAWLJ,5,5272
7103-ZGVNT,4,4268
2027-WKXMW,5,4582
7137-NAXML,4,4402
2428-ZMCTB,3,3926
2961-VNFKL,5,5072
6963-KQYQB,5,4722
5934-RMPOV,3,4240
1207-BLKSA,3,4922
8316-BBQAY,3,6251
1166-PQLGG,3,4424
3146-JTQHR,5,3778
4291-YZODP,5,3810
6427-FEFIG,4,2939
0017-IUDMW,3,6252
8706-HRADD,4,5808
9955-QOPOY,4,5683
4385-ZKVNW,4,4412
9031-ZVQPT,4,4773
2990-IAJSV,3,4200
9027-YFHQJ,5,4868
5176-LDKUH,4,3345
4644-OBGFZ,4,5067
7926-IJOOU,5,5626
6480-YAGIY,3,3091
4029-HPFVY,4,4275
7602-DBTOU,4,4890
5345-BMKWB,4,4964
5457-COLHT,3,4618
7998-WNZEM,4,5447
4664-NJCMS,3,5980
0307-BCOPK,5,4336
2542-HYGIQ,5,2732
5016-LIPDW,5,4194
6481-LXPWL,3,5092
6124-ACRHJ,5,4099
9362-MWODR,3,5056
9975-GPKZU,4,2610
9625-RZFUK,5,4235
5153-LXKDT,3,4108
5161-UBZXI,4,6315
1020-JPQOW,4,6161
7919-ZODZZ,4,5289
0565-JUPYD,4,4908
6867-ACCZI,3,3303
5939-XAIXZ,3,3367
9054-FOWNV,4,5585
8207-VVMYB,4,6170
9732-EQMWY,4,4725
5269-NRGDP,3,2531
6195-MELTI,5,4223
2121-JAFOM,3,5076
1227-UDMZR,4,4311
5198-HQAEN,4,2775
2167-FQSTQ,3,5527
2819-GWENI,4,2987
3572-UUHRS,4,2653
2692-PFYTJ,4,2569
5955-EPOAZ,3,5554
6821-JPCDC,5,5893
8815-LMFLX,3,5250
9135-HSWOC,5,5431
8582-KRHPJ,3,5629
5811-IWXYM,5,5954
1506-YJTYT,3,5264
4123-DVHPH,3,2715
2228-BZDEE,5,5755
2789-CZANW,3,5574
7596-LDUXP,4,2452
2192-OZITF,3,2280
5651-CPDND,4,3903
1131-ALZWV,5,4147
7729-XBTWX,4,4485
9134-WYRVP,3,5311
3284-SVCRO,3,3146
9732-OUYRN,3,4066
0559-CKHUS,3,5758
2931-SVLTV,3,2283
7504-UWHNB,4,3080
2582-FFFZR,4,2854
8908-NMQTX,3,4369
1431-AIDJQ,4,2281
6288-LBEAR,5,3619
8413-YNHNV,3,6487
5808-TOTXO,3,2774
4369-NYSCF,3,6487
6333-YDVLT,4,6351
5324-KTGCG,4,4837
7394-LWLYN,3,4840
6873-UDNLD,3,4714
2700-LUEVA,3,2791
0958-YHXGP,4,4562
1101-SSWAG,5,4858
5743-KHMNA,5,6305
4194-FJARJ,3,4798
5325-UWTWJ,4,5722
3969-GYXEL,4,4033
6992-TKNYO,4,4487
4468-YDOVK,5,3307
2200-DSAAL,3,5914
4302-ZYFEL,4,5366
9351-LZYGF,3,3773
4366-CTOUZ,4,5419
1518-OMDIK,4,2422
6671-NGWON,5,3098
0595-ITUDF,3,5371
1955-IBMMB,4,5216
0096-BXERS,3,3442
3806-YAZOV,4,3010
7998-ZLXWN,4,5184
6253-WRFHY,3,4741
9133-AYJZG,5,5781
8680-CGLTP,3,5198
8430-TWCBX,3,4074
5018-GWURO,4,6483
6741-QRLUP,3,5554
4737-HOBAX,4,4073
8200-KLNYW,4,5733
3372-CDXFJ,5,5077
4781-ZXYGU,3,3960
7632-YUTXB,4,2010
2718-YSKCS,5,6444
9896-UYMIE,3,5303
0853-NWIFK,3,4868
8212-CRQXP,3,2640
6980-CDGFC,5,5972
7691-XVTZH,4,5672
2520-SGTTA,4,3763
1088-CNNKB,3,5540
1930-BZLHI,5,3721
5868-YTYKS,3,2448
3525-DVKFN,3,3561
1482-OXZSY,3,3778
0377-JBKKT,3,5036
5778-BVOFB,5,4011
3373-YZZYM,5,3007
0228-MAUWC,4,3949
7663-YJHSN,3,5096
4915-BFSXL,3,4858
3086-RUCRN,3,6183
5215-LNLDJ,3,3872
0257-KXZGU,3,5442
1307-ATKGB,5,2007
3714-XPXBW,4,3801
1850-AKQEP,3,4577
2824-DXNKN,3,5656
0848-ZGQIJ,5,3050
3621-CHYVB,3,5866
8042-RNLKO,3,4163
5372-FBKBN,3,2143
0420-TXVSG,3,5933
6217-TOWGS,3,4852
1045-LTCYT,3,2158
1544-JJMYL,3,2450
4636-JGAAI,3,4014
6874-SGLHU,5,4126
5951-AOFIH,5,3843
3059-NGMXB,3,2871
8652-YHIYU,4,5040
5278-PNYOX,3,5499
3486-HOOGQ,3,4848
5061-PBXFW,3,2649
8630-FJLIB,4,2421
3891-NLXJB,3,4050
4749-OJKQU,5,5396
0577-WHMEV,3,4839
5453-AXEPF,5,3591
3639-XJHKQ,3,2463
3716-LRGXK,3,5301
2263-SFSQZ,4,5461
9950-MTGYX,3,2948
3397-AVTKU,5,4614
4825-FUREZ,5,5940
2672-OJQZP,5,4118
3134-DSHVC,4,5989
7821-DPRQE,3,5015
2001-EWBQU,5,6186
6695-AMZUF,4,5950
8410-BGQXN,5,4402
1619-YWUBB,5,6146
7611-YKYTC,3,4040
0365-GXEZS,5,2831
0082-OQIQY,5,4561
3606-SBKRY,3,4529
0667-NSRGI,4,2478
6893-ODYYE,3,6435
8242-JSVBO,4,4300
9541-ZPSEA,3,5954
1139-WUOAH,4,5461
4693-VWVBO,4,3889
6937-GCDGQ,3,2394
0988-JRWWP,4,3167
5075-JSDKI,4,6196
8644-XYTSV,4,4348
3873-WOSBC,3,4879
7465-ZZRVX,5,2722
7975-JMZNT,3,5453
7251-XFOIL,3,5536
4116-IQRFR,3,4463
8259-DZLIZ,4,4954
7853-WNZSY,5,5809
3120-FAZKD,4,4039
8606-OEGQZ,4,3416
0225-ZORZP,5,5828
9489-JMTTN,3,5096
0967-BMLBD,5,5837
2830-LEWOA,5,4079
5006-MXVRN,4,3733
8327-WKMIE,5,4422
6917-FIJHC,4,5374
7797-EJMDP,3,4157
3530-VWVGU,4,5657
6368-NWMCE,3,3371
3633-CDBUW,5,3913
3956-MGXOG,5,2951
9274-UARKJ,3,4096
4077-HWUYD,4,5341
0103-CSITQ,5,6026
8671-KKKOS,4,5565
7305-ZWMAJ,5,2492
6578-KRMAW,3,3224
4860-IJUDE,3,2070
9688-YGXVR,4,4112
1945-XISKS,4,4994
5360-LJCNJ,5,5707
2607-FBDFF,3,5289
1100-DDVRV,5,5575
6728-WYQBC,3,2285
7216-KAOID,4,2446
6145-NNPNO,4,3103
5339-TJFEK,4,4271
2074-GUHPQ,4,2347
4625-XMOYM,4,5098
5827-MWCZK,5,6484
1385-TQOZW,4,2392
5914-XRFQB,3,6479
4329-YPDDQ,3,2102
4804-NCPET,3,4821
5944-UGLLK,4,5677
7787-BNTZM,5,5761
2252-ISRNH,3,2993
9415-TPKRV,4,5681
5322-TEUJK,4,4071
1866-DIOQZ,4,4698
8375-KVTHK,4,5757
2697-NQBPF,3,5503
3709-OIJEA,5,5156
1386-ZIKUV,5,4097
0599-XNYDO,5,5456
6377-WHAOX,3,4115
6855-VLGOS,5,5809
8746-OQQRW,5,3962
3181-MIZBN,4,3677
7766-CLTIC,3,4323
5650-YLIBA,3,3031
0825-CPPQH,4,4241
9084-OAYKL,4,4758
6122-LJADA,3,5824
2400-XIWIO,3,5054
7569-NMZYQ,4,5475
5201-USSQZ,4,4038
2105-PHWON,3,4639
1494-EJZDW,5,2836
8003-EWNDZ,4,2066
1897-RCFUM,3,3109
9256-JTBNZ,3,4188
2211-RMNHO,4,4732
2432-TFSMK,3,2269
4929-ROART,4,2277
1834-ABKHQ,4,4298
1741-WTPON,3,4937
3932-IJWDZ,5,2183
1240-HCBOH,3,6466
3594-KADLU,3,3610
3796-ENZGF,4,6438
1734-ZMNTZ,4,5409
2853-CWQFQ,3,5824
0813-TAXXS,5,6483
2519-TWKFS,4,2499
0626-QXNGV,5,5613
6723-CEGQI,5,5712
4732-RRJZC,3,4954
9499-XPZXM,3,4675
4338-EYCER,3,5763
3007-FDPEA,4,2107
8513-OLYGY,3,5130
0311-QYWSS,3,3672
8705-DWKTI,3,6339
3680-CTHUH,3,5680
1202-KKGFU,4,4474
6112-KTHFQ,5,5917
1852-XEMDW,4,4709
1820-DJFPH,4,4755
9426-SXNHE,4,5355
9068-FHQHD,5,3556
1269-FOYWN,3,3743
9895-VFOXH,5,5092
1230-QAJDW,5,2562
5701-ZIKJE,5,5530
5032-MIYKT,3,4056
7396-VJUZB,5,2776
9717-QEBGU,4,2980
5172-RKOCB,4,5758
6509-TSGWN,4,5359
3178-CIFOT,3,5916
4530-NDRKU,4,5091
5985-TBABQ,4,2830
9800-ONTFE,5,4479
6743-HHQPF,3,4959
8455-HIRAQ,3,4909
6616-AALSR,3,4997
9415-ZNBSX,3,5650
4018-KJYUY,5,2722
3884-UEBXB,3,6314
8780-RSYYU,4,2159
5537-UXXVS,3,4137
1791-PQHBB,4,5056
8701-DGLVH,4,6097
8741-LQOBK,3,4829
8082-GHXOP,3,5611
0980-FEXWF,5,3386
3011-WQKSZ,3,5188
8218-FFJDS,3,6114
9360-OMDZZ,3,3192
0345-XMMUG,5,5119
2832-SCUCO,4,2822
7036-ZZKBD,4,3282
0265-PSUAE,4,3337
0463-TXOAK,3,5662
0594-UFTUL,4,2928
9509-MPYOD,4,4261
9128-CPXKI,3,5470
0129-KPTWJ,3,5943
5855-EIBDE,4,5948
5365-LLFYV,3,2245
1928-BXYIV,4,4592
5760-FXFVO,3,4093
0961-ZWLVI,3,6005
5181-OABFK,3,4173
7816-VGHTO,5,2866
5871-DGTXZ,4,4636
7550-WIQVA,4,4972
7544-ZVIKX,5,5870
0016-QLJIS,3,5509
7508-DQAKK,3,6474
5176-OLSKT,4,5546
9356-AXGMP,3,5461
3556-BVQGL,5,3585
7581-EBBOU,3,4260
5073-RZGBK,3,5823
2192-CKRLV,3,4700
3154-HMWUU,5,5848
6119-SPUDB,3,2653
6522-OIQSX,4,4175
8748-HFWBO,5,5964
1052-QJIBV,3,6015
1319-YLZJG,4,2499
0723-FDLAY,5,2292
3050-RLLXC,4,5907
9298-WGMRW,3,4697
3088-LHEFH,3,3885
8544-JNBOX,5,4626
6681-ZSEXG,5,5477
6116-RFVHN,5,3744
8884-FEEWR,4,2858
3125-RAHBV,4,2768
0373-AIVNJ,3,3755
1682-VCOIO,5,3434
2072-ZVJJX,3,4571
8849-AYPTR,5,3296
9518-IMLHK,4,3175
3646-ITDGM,4,4831
3569-VLDHH,4,6123
8224-KDLKN,4,4275
4001-TSBTV,3,6423
8727-XDPUD,3,5658
1043-UXOVO,3,4955
1064-FBXNK,3,2618
2878-DHMIN,3,2334
7762-ONLJY,3,4122
5795-BKOYE,4,5846
7402-PWYJJ,5,6439
0018-NYROU,3,5536
7501-VTYLJ,3,4057
7608-RGIRO,3,4889
0480-BIXDE,5,3249
5895-QSXOD,3,3522
9814-AOUDH,5,5625
6175-IRFIT,5,2610
1622-HSHSF,5,5607
6749-UTDVX,5,6088
5542-DHSXL,4,3475
9102-OXKFY,3,4293
7808-DVWEP,3,3985
2284-VFLKH,3,4995
0366-NQSHS,3,5863
3807-BPOMJ,4,6021
3892-NXAZG,4,6254
4182-BGSIQ,3,3196
0988-AADSA,4,6317
9972-NKTFD,5,3185
3717-LNXKW,3,3676
5734-EJKXG,3,5536
2207-RYYRL,3,5535
6729-FZWSY,4,5343
9695-IDRZR,4,5104
8144-DGHXP,4,4231
7814-LEEVE,5,4215
8631-WUXGY,5,2405
5906-DVAPM,3,5011
6654-QGBZZ,5,5057
5641-DMBFJ,4,5724
9200-NLNPD,4,6445
2664-XJZNO,4,5169
0921-OHLVP,4,5357
8350-NYMVI,3,3618
1600-DILPE,3,4998
0536-ESJEP,4,4544
4654-GGUII,4,4624
6478-HRRCZ,4,5870
8510-BBWMU,3,5678
6857-TKDJV,5,4444
2360-RDGRO,3,5089
0584-BJQGZ,4,4855
1360-XFJMR,4,4017
9058-MJLZC,3,3667
0902-XKXPN,3,5463
5177-RVZNU,3,4186
0056-EPFBG,3,3899
8993-IZEUX,3,4320
8190-ZTQFB,5,5622
0931-MHTEM,4,4478
0440-UEDAI,4,5452
1337-BOZWO,5,4003
0868-VJRDR,4,4337
6344-SFJVH,5,5942
3950-VPYJB,3,4778
7321-ZNSLA,3,2898
8727-JQFHV,3,4937
9475-NNDGC,3,4068
1355-KUSBG,4,4785
3688-FTHLT,3,3214
0899-LIIBW,5,5891
1384-RCUXW,4,5183
5825-XJOCM,4,2545
6848-YLDFR,4,4559
8125-QPFJD,4,4447
2320-YKQBO,5,4764
4973-RLZVI,3,5616
7869-ZYDST,5,5841
1215-EXRMO,3,4745
2305-MRGLV,3,2085
8404-VIOMB,4,4165
2359-KLTEK,3,3539
2673-ZALNP,3,2750
9184-GALIL,4,5587
4393-RYCRE,3,4588
9746-MDMBK,3,3729
3162-ZJZFU,3,4700
8404-GFGCZ,4,4552
3521-MNKLV,5,5832
2533-TIBIX,4,5825
5092-STPKP,4,5128
0114-PEGZZ,3,4800
3359-DSRKA,4,6440
8639-NHQEI,3,4213
7161-DFHUF,5,6166
3720-DBRWL,3,5703
4994-OBRSZ,3,2045
0562-FGDCR,3,4703
2436-QBZFP,4,3288
3420-YJLQT,4,5965
6040-CGACY,5,3195
6582-PLFUU,4,5974
8242-PDSGJ,3,5840
0264-CNITK,3,5043
0089-IIQKO,3,4447
7839-NUIAA,3,5381
6075-QMNRR,3,6334
5966-EMAZU,3,4576
0440-EKDCF,5,4404
4774-HHGGS,4,2347
8180-AKMJV,5,5825
4298-OYIFC,5,5640
5566-SOEZD,3,5856
9842-EFSYY,3,2421
2272-WUSPA,4,4848
0930-EHUZA,5,4771
9975-SKRNR,4,4480
4973-MGTON,5,5619
3682-YEUWS,5,4458
1223-UNPKS,4,4328
3446-QDSZF,4,2328
7379-FNIUJ,3,4855
1627-AFWVJ,3,2265
4486-EFAEB,5,2486
0060-FUALY,3,5238
6954-OOYZZ,3,2935
7088-FBAWU,3,4451
8313-AFGBW,4,4795
3097-IDVPU,5,5749
2303-PJYHN,5,4107
9795-VOWON,4,4665
1237-WIYYZ,4,2386
1987-AUELQ,5,6334
4822-LPTYJ,4,4655
8165-CBKXO,3,5748
6527-PZFPV,5,4654
9593-CVZKR,3,5577
5236-XMZJY,3,3048
4827-DPADN,3,4505
2694-CIUMO,3,3445
5846-ABOBJ,3,4766
1439-LCGVL,3,3656
0909-SDHNU,3,4236
4647-XXZAM,4,5450
7740-KKCXF,4,5045
5360-XGYAZ,3,4934
3557-HTYWR,4,2831
1699-TLDLZ,3,5293
5600-PDUJF,5,5552
0567-XRHCU,3,4479
2067-QYTCF,4,5455
7407-SUJIZ,3,2305
9150-KPBJQ,5,3945
0052-DCKON,3,5845
3654-ARMGP,4,4730
9367-TCUYN,4,5179
0708-SJDIS,5,5567
2073-QBVBI,4,2954
6928-ONTRW,3,5451
5231-FIQPA,5,3523
6617-WLBQC,4,5939
2599-CIPQE,3,5737
8774-GSBUN,5,6011
7326-RIGQZ,4,2651
1401-FTHFQ,5,2170
0254-FNMCI,4,5234
1848-LBZHY,3,2547
8118-TJAFG,3,2757
5429-LWCMV,5,4041
7298-IZWLY,4,2742
3955-JBZZM,3,2317
4815-TUMEQ,4,4190
9909-IDLEK,4,3222
4092-OFQZS,3,4147
1561-BWHIN,5,4464
9927-DSWDF,3,2429
9500-LTVBP,5,3999
7252-NTGSS,3,4131
8149-AIQCG,5,3271
0899-WZRSD,3,5680
3255-GRXMG,5,4403
4828-FAZPK,4,3855
6094-ZIVKX,4,6309
3262-EIDHV,4,6375
7354-OIJLX,5,5212
1376-HHBDV,3,4864
6133-OZILE,3,5381
7191-ADRGF,3,3222
5018-LXQQG,3,4631
6892-BOGQE,4,4030
1746-TGTWV,5,3514
8050-WYBND,3,5941
2821-WARNZ,5,4170
4879-GZLFH,5,5697
8314-HTWVE,3,3973
9402-ROUMJ,3,5588
2507-QZPQS,5,4999
7159-NOKYQ,4,4001
5707-ZMDJP,4,4590
8779-YIQQA,3,3243
7136-IHZJA,4,5807
8966-OIQHG,4,2258
7074-STDCN,5,4436
8739-QOTTN,4,5761
1399-OUPJN,5,4235
0277-BKSQP,4,4854
5774-XZTQC,4,4484
2676-SSLTO,3,6138
6266-QHOJZ,3,6421
7269-JISCY,3,4055
0363-SVHYR,4,6452
8547-NSBBO,3,5154
6591-QGOYB,3,2754
9070-BCKQP,3,4498
6421-SZVEM,3,5802
1328-EUZHC,4,4329
8878-RYUKI,3,6107
9633-DENPU,4,2613
7811-JIVPF,5,4790
7113-HIPFI,3,5500
8541-QVFKM,3,5777
9258-CNWAC,4,6208
6374-AFWOX,4,2680
5317-FLPJF,3,4824
7621-VPNET,3,2219
6034-YMTOB,5,2296
4903-CNOZC,4,2064
4353-HYOJD,3,5580
7267-FRMJW,3,5306
4188-FRABG,4,5586
0620-DLSLK,3,2054
3850-OKINF,3,4756
1156-ZFYDO,3,3666
5549-ZGHFB,5,6019
7577-SWIFR,5,5579
0303-WMMRN,3,3056
6408-OTUBZ,3,4494
5204-HMGYF,3,4567
3727-OVPRY,4,5517
3797-FKOGQ,5,3157
7622-NXQZR,4,2653
6196-HBOBZ,4,6300
3970-XGJDU,4,4937
7017-VFULY,3,4158
5562-YJQGT,5,3746
8807-OPMBM,5,4466
8294-UIMBA,5,4584
8109-YUOHE,3,5025
5840-NVDCG,3,3559
8092-NLTGF,5,5398
5928-QLDHB,5,2062
9840-EFJQB,4,4237
0696-UKTOX,4,2496
4801-KFYKL,5,4119
3472-OAOOR,3,3422
6135-OZQVA,4,4389
2252-JHJGE,3,4344
4188-PCPIG,3,5779
7105-BENQF,4,4442
7721-DVEKZ,3,4639
3566-VVORZ,3,5790
9507-HSMMZ,3,6094
2480-SQIOB,5,2114
7813-TKCVO,3,4390
0128-MKWSG,4,3287
4350-ZTLPI,4,4163
0361-HJRDX,3,4146
5727-MYATE,4,5028
3823-KYNQY,5,4443
7570-WELNY,3,5520
3021-VLNRJ,4,4798
6907-FLBER,5,3259
5982-PSMKW,4,5991
3507-GASNP,3,5316
7096-ZNBZI,4,5534
1676-MQAOA,3,6284
7566-DSRLQ,4,5065
7245-JMTTQ,4,4363
6050-IJRHS,5,6319
6202-JVYEU,4,3643
8591-TKMZH,4,4952
0734-OXWBT,3,2584
0365-TRTPY,3,5135
7349-ALMUX,4,3183
6502-KUGLL,3,5723
1841-YSJGV,4,6258
3511-BFTJW,4,4710
5018-HEKFO,3,5594
2923-ARZLG,5,4890
3976-NLDEZ,3,5370
2282-YGNOR,3,2810
6854-EXGSF,3,3033
1241-EZFMJ,4,6015
5376-PCKNB,5,4750
8044-BGWPI,4,5209
4060-LDNLU,5,4329
3589-PPVKW,4,5457
5887-IKKYO,4,4777
1755-RMCXH,4,5113
3858-XHYJO,4,4078
4299-SIMNS,4,4544
7025-IWFHT,3,5549
6261-LHRTG,4,4020
7841-FCRQD,3,3160
2056-EVGZL,3,4437
7753-USQYQ,3,5151
7661-CPURM,3,4446
6233-HXJMX,3,5470
5902-WBLSE,3,5219
3239-TPHPZ,4,5453
5115-GZDEL,3,5592
3338-CVVEH,5,5674
4393-GEADV,3,5035
8486-AYEQH,5,2421
2495-KZNFB,4,4460
4560-WQAQW,3,4244
4274-DRSQT,5,5868
2027-DNKIV,4,3483
2885-HIJDH,3,4667
5424-RLQLC,3,2385
6507-DTJZV,5,3660
7673-BQGKU,4,4554
2725-IWWBA,4,4258
1061-PNTHC,3,5012
0394-YONDK,3,5114
6574-MCOEH,5,3555
7399-QHBJS,3,6063
0997-YTLNY,3,3749
9479-HYNYL,5,5617
9708-KFDBY,4,4801
3642-GKTCT,4,4785
0774-RMNUW,4,6420
1334-PDUKM,5,4480
0756-MPZRL,3,3007
2242-MFOTG,4,3957
2927-CVULT,3,4190
8745-PVESG,4,5281
7647-GYYKX,3,5646
9700-ISPUP,5,3137
9839-ETQOE,3,3176
9027-TMATR,4,3972
1941-HOSAM,3,4142
9110-HSGTV,3,4631
0704-VCUMB,3,5974
6171-ZTVYB,3,2168
1935-IMVBB,4,5955
2535-PBCGC,3,4858
1470-PSXNM,3,5542
2498-XLDZR,4,4343
5338-YHWYT,3,5447
7718-UPSKJ,4,4328
8731-WBBMB,4,3350
1448-CYWKC,4,4605
7901-IIDQV,3,3398
2690-DVRVK,3,3629
1270-XKUCC,3,5045
0334-ZFJSR,4,5501
5583-EJXRD,4,4896
4565-EVZMJ,4,5774
